cores_algo,cpu_algo,gpu_algo,mem_algo,bs_algo,algo_time,algo_power,power_budget,num_pwds_nnRan50,visited_dim,tries,time_budget,arr_rate,soln_algo,cores_optimal,cpu_optimal,gpu_optimal,mem_optimal,bs_optimal,optim_time_nnRan50,optim_power_nnRan50,soln_optimal,powermode_random,bs_random,optim_time_random,optim_power_random,soln_random,powermode_nn,bs_nn,optim_time_nn,optim_power_nn,soln_nn,flag,time_scaled,time_cond1,time_cond2,powermode_random_50,bs_random_50,optim_time_random_50,optim_power_random_50,soln_random_50,powermode_nn_50,bs_nn_50,optim_time_nn_50,optim_power_nn_50,soln_nn_50,cpu_bs,gpu_bs,mem_bs,cores_bs,bs_bs,observed_time,observed_power,num_pwds_bs,soln_bs,cores_optim,cpu_optim,gpu_optim,mem_optim,bs_optim,optim_time_bs,optim_power_bs,soln_optim
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,38,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,2201600.0,1300500000.0,3199000000.0,12.0,32.0,53.96668815612793,38.162,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,39,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,40,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,41,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,42,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,43,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,44,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,45,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,46,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,47,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,48,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,49,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,2201600.0,726750000.0,3199000000.0,4.0,21.399072647094727,23.774,50,9.0,4.0,10.0,0.15,55.0,1.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,1,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,1,True,0.0200048475265502,0.092732120253823,1.100266613960266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,1,8_2201600_318750000_3199000000,4,26.22815990447998,21.179,1,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,12.0,2201600.0,1134750000.0,3199000000.0,1.0,17.827872276306152,19.76,1.0
8.0,1344000.0,726750000.0,2133000000.0,1.0,29.63475227355957,14.549,10,10.0,4.0,10.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,0,12_2201600_726750000_3199000000,1,17.93832015991211,18.559,0,False,0.0179383201599121,0.0346049868265787,1.0762992095947266,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,729600.0,726750000.0,2133000000.0,8.0,16.0,65.18643188476562,18.563,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1344000.0,726750000.0,2133000000.0,1.0,29.63475227355957,14.549,11,10.0,4.0,10.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,0,12_2201600_726750000_3199000000,1,17.93832015991211,18.559,0,False,0.0179383201599121,0.0346049868265787,1.0762992095947266,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,729600.0,726750000.0,2133000000.0,8.0,16.0,65.18643188476562,18.563,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1344000.0,726750000.0,2133000000.0,1.0,29.63475227355957,14.549,12,10.0,4.0,10.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,0,12_2201600_726750000_3199000000,1,17.93832015991211,18.559,0,False,0.0179383201599121,0.0346049868265787,1.0762992095947266,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,729600.0,726750000.0,2133000000.0,8.0,16.0,65.18643188476562,18.563,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1344000.0,726750000.0,2133000000.0,1.0,29.63475227355957,14.549,13,10.0,4.0,10.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,0,12_2201600_726750000_3199000000,1,17.93832015991211,18.559,0,False,0.0179383201599121,0.0346049868265787,1.0762992095947266,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,729600.0,726750000.0,2133000000.0,8.0,16.0,65.18643188476562,18.563,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1344000.0,726750000.0,2133000000.0,1.0,29.63475227355957,14.549,14,11.0,4.0,11.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,0,12_2201600_726750000_3199000000,1,17.93832015991211,18.559,0,False,0.0179383201599121,0.0346049868265787,1.0762992095947266,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,1036800.0,318750000.0,665600000.0,4.0,4.0,53.189374923706055,14.649,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,2133000000.0,1.0,20.223504066467285,16.954,15,10.0,4.0,10.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,0,12_2201600_726750000_3199000000,1,17.93832015991211,18.559,0,False,0.0179383201599121,0.0346049868265787,1.0762992095947266,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,729600.0,726750000.0,2133000000.0,8.0,16.0,65.18643188476562,18.563,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,2133000000.0,1.0,20.223504066467285,16.954,16,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,0,12_2201600_726750000_3199000000,1,17.93832015991211,18.559,0,False,0.0179383201599121,0.0346049868265787,1.0762992095947266,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,729600.0,726750000.0,2133000000.0,8.0,16.0,65.18643188476562,18.563,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,17,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,0,12_2201600_726750000_3199000000,1,17.93832015991211,18.559,0,False,0.0179383201599121,0.0346049868265787,1.0762992095947266,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,729600.0,726750000.0,2133000000.0,8.0,16.0,65.18643188476562,18.563,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,18,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,1.0,17.93832015991211,18.559,0,12_2201600_726750000_3199000000,1,17.93832015991211,18.559,0,False,0.0179383201599121,0.0346049868265787,1.0762992095947266,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,729600.0,726750000.0,2133000000.0,8.0,16.0,65.18643188476562,18.563,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,1134750000.0,3199000000.0,1.0,18.900303840637207,19.362,19,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,4.0,20.004847526550293,23.374,0,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,0,False,0.0200048475265502,0.0866715141932169,1.2002908515930175,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,0,12_1036800_726750000_2133000000,16,50.1147689819336,20.177,0,729600.0,1134750000.0,2133000000.0,8.0,16.0,80.61886215209961,20.467,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,1300500000.0,3199000000.0,1.0,18.546592712402344,20.562,20,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,4.0,20.004847526550293,23.374,0,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,0,False,0.0200048475265502,0.0866715141932169,1.2002908515930175,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,0,12_1036800_726750000_2133000000,16,50.1147689819336,20.177,0,729600.0,1134750000.0,2133000000.0,8.0,16.0,80.61886215209961,20.467,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,21,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,4.0,20.004847526550293,23.374,0,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,0,False,0.0200048475265502,0.0866715141932169,1.2002908515930175,8_2201600_318750000_3199000000,4.0,26.22815990447998,21.179,0,8_2201600_318750000_3199000000,16,78.25449752807617,24.048,0,729600.0,1134750000.0,3199000000.0,12.0,32.0,81.49190521240234,21.859,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,22,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,4.0,20.004847526550293,23.374,0,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,0,False,0.0200048475265502,0.0866715141932169,1.2002908515930175,8_2201600_318750000_3199000000,16.0,78.25449752807617,24.048,0,8_2201600_318750000_3199000000,16,78.25449752807617,24.048,0,2201600.0,522750000.0,3199000000.0,12.0,4.0,20.90439987182617,23.433,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,23,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,4.0,20.004847526550293,23.374,0,12_2201600_726750000_3199000000,4,20.004847526550293,23.374,0,False,0.0200048475265502,0.0866715141932169,1.2002908515930175,8_2201600_318750000_3199000000,16.0,78.25449752807617,24.048,0,8_2201600_318750000_3199000000,32,140.9743881225586,25.197,0,2201600.0,522750000.0,3199000000.0,12.0,4.0,20.90439987182617,23.433,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,24,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8_1958400_930750000_3199000000,16.0,33.303823471069336,29.789,0,12_2201600_726750000_3199000000,16,40.10158348083496,29.0915,0,False,0.0401015834808349,0.3067682501475016,2.4060950088500976,8_2201600_318750000_3199000000,16.0,78.25449752807617,24.048,0,8_2201600_318750000_3199000000,64,273.9528045654297,25.797,0,1958400.0,726750000.0,2133000000.0,8.0,16.0,47.49427032470703,26.699,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,25,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8_1958400_930750000_3199000000,16.0,33.303823471069336,29.789,0,12_2201600_726750000_3199000000,16,40.10158348083496,29.0915,0,False,0.0401015834808349,0.3067682501475016,2.4060950088500976,8_2201600_318750000_3199000000,32.0,140.9743881225586,25.197,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,1958400.0,726750000.0,2133000000.0,8.0,16.0,47.49427032470703,26.699,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,26,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8_1958400_930750000_3199000000,16.0,33.303823471069336,29.789,0,12_2201600_726750000_3199000000,16,40.10158348083496,29.0915,0,False,0.0401015834808349,0.3067682501475016,2.4060950088500976,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,1958400.0,726750000.0,2133000000.0,8.0,16.0,47.49427032470703,26.699,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,27,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8_1958400_930750000_3199000000,16.0,33.303823471069336,29.789,0,12_2201600_726750000_3199000000,16,40.10158348083496,29.0915,0,False,0.0401015834808349,0.3067682501475016,2.4060950088500976,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,1958400.0,1134750000.0,2133000000.0,8.0,16.0,39.87479972839356,29.807,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,28,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8_1958400_930750000_3199000000,16.0,33.303823471069336,29.789,0,12_2201600_726750000_3199000000,16,40.10158348083496,29.0915,0,False,0.0401015834808349,0.3067682501475016,2.4060950088500976,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,1958400.0,1134750000.0,2133000000.0,8.0,16.0,39.87479972839356,29.807,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,29,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8_1958400_930750000_3199000000,16.0,33.303823471069336,29.789,0,12_2201600_726750000_3199000000,16,40.10158348083496,29.0915,0,False,0.0401015834808349,0.3067682501475016,2.4060950088500976,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,1958400.0,1134750000.0,2133000000.0,8.0,16.0,39.87479972839356,29.807,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,30,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8_1958400_930750000_3199000000,32.0,63.29132843017578,30.436,0,12_2201600_726750000_3199000000,32,70.92747116088867,34.1545,0,False,0.0709274711608886,0.604260804494222,4.25564826965332,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,1958400.0,1134750000.0,2133000000.0,12.0,16.0,40.08430480957031,31.104,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,31,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,32.0,70.92747116088867,34.1545,0,12_2201600_726750000_3199000000,32,70.92747116088867,34.1545,0,False,0.0709274711608886,0.604260804494222,4.25564826965332,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,1958400.0,1134750000.0,2133000000.0,12.0,16.0,40.08430480957031,31.104,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,32,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,32.0,70.92747116088867,34.1545,0,12_2201600_726750000_3199000000,64,137.76878356933594,35.2065,0,False,0.1377687835693359,1.2044354502360026,8.266127014160157,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,1958400.0,1134750000.0,3199000000.0,12.0,16.0,30.150623321533203,32.398,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,33,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,32.0,70.92747116088867,34.1545,0,12_2201600_726750000_3199000000,64,137.76878356933594,35.2065,0,False,0.1377687835693359,1.2044354502360026,8.266127014160157,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,2201600.0,1134750000.0,3199000000.0,12.0,32.0,56.13934516906738,36.162,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,34,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,32.0,70.92747116088867,34.1545,0,12_2201600_726750000_3199000000,64,137.76878356933594,35.2065,0,False,0.1377687835693359,1.2044354502360026,8.266127014160157,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,2201600.0,1134750000.0,3199000000.0,12.0,32.0,56.13934516906738,36.162,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,2201600.0,726750000.0,3199000000.0,1.0,18.545472145080566,18.158,35,9.0,4.0,9.0,0.05,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12_2201600_726750000_3199000000,64.0,137.76878356933594,35.2065,0,12_2201600_726750000_3199000000,1,17.93832015991211,18.559,0,False,0.0179383201599121,0.0346049868265787,1.0762992095947266,8_2201600_318750000_3199000000,1.0,19.27841567993164,17.354,0,8_2201600_318750000_3199000000,1,19.27841567993164,17.354,0,2201600.0,1134750000.0,3199000000.0,12.0,32.0,56.13934516906738,36.162,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
